market_share_industry_group,marginal_effect,se,ci_low,ci_high
0.09451665962278609,-0.5925174931330754,0.15834610125106813,-0.9028758515851689,-0.2821591346809819
0.09780596670263696,-0.586128787099129,0.15843177794304783,-0.8966550718675028,-0.2756025023307553
0.10109527378248784,-0.5797400810651826,0.15855443526209706,-0.8905067741788928,-0.26897338795147235
0.10438458086233872,-0.5733513750312362,0.15871398747015156,-0.8844307904727333,-0.26227195958973915
0.10767388794218959,-0.5669626689972898,0.15891032343549594,-0.8784269029308618,-0.2554984350637177
0.11096319502204047,-0.5605739629633434,0.15914330701722276,-0.8724948447170999,-0.2486530812095867
0.11425250210189135,-0.554185256929397,0.15941277753269253,-0.8666343008934743,-0.24173621296531964
0.11754180918174222,-0.5477965508954507,0.1597185503042869,-0.860844909491853,-0.2347481922990483
0.1208311162615931,-0.5414078448615041,0.16006041728117518,-0.8551262627326074,-0.2276894269904008
0.12412042334144398,-0.5350191388275577,0.1604381477312999,-0.8494779083809055,-0.2205603692742099
0.12740973042129483,-0.5286304327936113,0.16085148899833818,-0.8438993512303543,-0.2133615143568685
0.13069903750114573,-0.522241726759665,0.16130016731801675,-0.8383900547029778,-0.2060933988163521
0.1339883445809966,-0.5158530207257185,0.16178388868785265,-0.8329494425539098,-0.19875659889752728
0.13727765166084746,-0.5094643146917721,0.16230233978415837,-0.8275769006687225,-0.19135172871482176
0.14056695874069833,-0.5030756086578257,0.16285518891999384,-0.8222717789410138,-0.18387943837463783
0.14385626582054922,-0.49668690262387927,0.16344208703766291,-0.8170333932176986,-0.17634041203005993
0.1471455729004001,-0.4902981965899329,0.16406266872933853,-0.8118610272994364,-0.1687353658804294
0.15043487998025096,-0.48390949055598653,0.16471655327945628,-0.8067539349837207,-0.16106504612825226
0.15372418706010185,-0.4775207845220401,0.16540334572263293,-0.8017113421384008,-0.15333022690567952
0.15701349413995272,-0.4711320784880937,0.16612263791104248,-0.796732448793737,-0.14553170818245043
0.1603028012198036,-0.4647433724541473,0.1668740095854097,-0.7918164312415503,-0.13767031366674432
0.16359210829965448,-0.4583546664202009,0.1676570294440561,-0.7869624441305508,-0.1297468887098509
0.16688141537950535,-0.45196596038625453,0.16847125620474365,-0.7821696225475521,-0.12176229822495692
0.17017072245935622,-0.4455772543523081,0.16931623965440903,-0.7774370840749498,-0.11371742462966637
0.1734600295392071,-0.4391885483183616,0.1701915216822499,-0.7727639308155715,-0.10561316582115182
0.17674933661905798,-0.43279984228441526,0.17109663729201646,-0.7681492513767676,-0.09745043319206304
0.18003864369890885,-0.42641113625046895,0.17203111558976042,-0.7635921228063992,-0.08923014969453853
0.18332795077875974,-0.4200224302165224,0.1729944807437069,-0.759091612474188,-0.08095324795885687
0.1866172578586106,-0.41363372418257605,0.17398625291331976,-0.7546467798926827,-0.07262066847246935
0.18990656493846148,-0.4072450181486297,0.17500594914503947,-0.7502566784729069,-0.06423335782435238
0.19319587201831237,-0.40085631211468326,0.17605308423256952,-0.7459203572105196,-0.055792267018847
0.19648517909816324,-0.39446760608073683,0.1771271715399698,-0.7416368622990777,-0.047298349862396026
0.1997744861780141,-0.38807890004679046,0.17822772378618645,-0.7374052386677158,-0.038752561425865015
0.203063793257865,-0.38169019401284404,0.17935425378999528,-0.7332245314412348,-0.030155856584453248
0.20635310033771587,-0.3753014879788976,0.18050627517466672,-0.7290937873212444,-0.02150918863655079
0.20964240741756673,-0.36891278194495125,0.18168330303196434,-0.7250120558876013,-0.012813508002301148
0.21293171449741763,-0.3625240759110048,0.18288485454537307,-0.720978390819936,-0.004069761002073591
0.2162210215772685,-0.3561353698770584,0.18411044957271036,-0.7169918510395706,0.0047211112854538585
0.21951032865711936,-0.349746663843112,0.18535961118850675,-0.7130515017725853,0.013558174086361277
0.22279963573697026,-0.34335795780916556,0.1866318661867498,-0.7091564155351953,0.02244049991686403
0.22608894281682113,-0.3369692517752192,0.18792674554477057,-0.7053056730429695,0.031367169492531134
0.229378249896672,-0.33058054574127277,0.18924378484921137,-0.7014983640457271,0.040337272563181516
0.2326675569765229,-0.32419183970732635,0.19058252468515016,-0.6977335880902206,0.04934990867556799
0.23595686405637376,-0.31780313367338,0.19194251098957402,-0.694010455212945,0.05840418786618514
0.23924617113622462,-0.3114144276394336,0.19332329537048865,-0.6903280865655913,0.06749923128672414
0.24253547821607552,-0.3050257216054872,0.19472443539302728,-0.6866856149758206,0.07663417176484628
0.24582478529592638,-0.2986370155715407,0.1961454948339801,-0.6830821854461417,0.08580815430306032
